org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,review,split,url_norm,video_id,video_key,local_video_path,has_video,download_status,attempts_used,error_message,fps_out,frame_count_out,video_width_out,video_height_out,duration_sec_out,row_index
SECRETARY,secretary,233.867,24,1,7009,7119,Occupations B,301,720.0,29.97,237.537,https://www.youtube.com/watch?v=cdl5N710d28,secretary,"[0.10718944668769836, 0.07692167162895203, 1.0, 0.5240877866744995]",1280.0,1.0,train,https://www.youtube.com/watch?v=cdl5N710d28,cdl5N710d28,cdl5N710d28,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_kei23hig\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=cdl5N710d28']' returned non-zero exit status 1.",,,,,,5692
SOLDIER,army,246.079,24,1,7375,7498,Occupations B,473,720.0,29.97,250.183,https://www.youtube.com/watch?v=cdl5N710d28,army,"[0.08682084083557129, 0.0003730654716491699, 1.0, 0.6097972989082336]",1280.0,,train,https://www.youtube.com/watch?v=cdl5N710d28,cdl5N710d28,cdl5N710d28,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_kei23hig\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=cdl5N710d28']' returned non-zero exit status 1.",,,,,,5693
TEACHER,teacher,250.617,24,1,7511,7631,Occupations B,2,720.0,29.97,254.621,https://www.youtube.com/watch?v=cdl5N710d28,teacher,"[0.0746198296546936, 0.0, 1.0, 0.6191676259040833]",1280.0,1.0,train,https://www.youtube.com/watch?v=cdl5N710d28,cdl5N710d28,cdl5N710d28,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_kei23hig\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=cdl5N710d28']' returned non-zero exit status 1.",,,,,,5694
TEACHER,teacher,254.621,24,1,7631,7721,Occupations B,2,720.0,29.97,257.624,https://www.youtube.com/watch?v=cdl5N710d28,teacher,"[0.0746198296546936, 0.0, 1.0, 0.6191676259040833]",1280.0,1.0,train,https://www.youtube.com/watch?v=cdl5N710d28,cdl5N710d28,cdl5N710d28,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_kei23hig\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=cdl5N710d28']' returned non-zero exit status 1.",,,,,,5695
THERAPY,therapy,276.877,24,1,8298,8494,Occupations B,823,720.0,29.97,283.416,https://www.youtube.com/watch?v=cdl5N710d28,therapy,"[0.10493826866149902, 0.014122411608695984, 1.0, 0.5238282084465027]",1280.0,,train,https://www.youtube.com/watch?v=cdl5N710d28,cdl5N710d28,cdl5N710d28,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_kei23hig\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=cdl5N710d28']' returned non-zero exit status 1.",,,,,,5696
WAITER,waiter,292.325,24,1,8761,8824,Occupations B,807,720.0,29.97,294.427,https://www.youtube.com/watch?v=cdl5N710d28,waiter,"[0.08464637398719788, 0.0, 1.0, 0.6328333616256714]",1280.0,,train,https://www.youtube.com/watch?v=cdl5N710d28,cdl5N710d28,cdl5N710d28,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_kei23hig\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=cdl5N710d28']' returned non-zero exit status 1.",,,,,,5697
WAITER,waiter,294.494,24,1,8826,9009,Occupations B,807,720.0,29.97,300.6,https://www.youtube.com/watch?v=cdl5N710d28,waiter,"[0.09378623962402344, 0.0, 1.0, 0.5905135869979858]",1280.0,,train,https://www.youtube.com/watch?v=cdl5N710d28,cdl5N710d28,cdl5N710d28,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_kei23hig\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=cdl5N710d28']' returned non-zero exit status 1.",,,,,,5698
WORK,work,310.577,24,1,9308,9378,Occupations B,90,720.0,29.97,312.913,https://www.youtube.com/watch?v=cdl5N710d28,work,"[0.10501962900161743, 0.08314874768257141, 1.0, 0.5148889422416687]",1280.0,1.0,train,https://www.youtube.com/watch?v=cdl5N710d28,cdl5N710d28,cdl5N710d28,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_kei23hig\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=cdl5N710d28']' returned non-zero exit status 1.",,,,,,5699
WORK,work,312.913,24,1,9378,9478,Occupations B,90,720.0,29.97,316.249,https://www.youtube.com/watch?v=cdl5N710d28,work,"[0.10501962900161743, 0.08314874768257141, 1.0, 0.5148889422416687]",1280.0,1.0,train,https://www.youtube.com/watch?v=cdl5N710d28,cdl5N710d28,cdl5N710d28,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_kei23hig\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=cdl5N710d28']' returned non-zero exit status 1.",,,,,,5700
Outside,outside,0.0,27,47,0,120,Baby Sign Language Outside,159,360.0,29.97,4.004,www.youtube.com/watch?v=k-8M2_Unzvc,outside,"[0.07537361979484558, 0.1717064380645752, 1.0, 0.723365843296051]",640.0,,train,https://www.youtube.com/watch?v=k-8M2_Unzvc,k-8M2_Unzvc,k-8M2_Unzvc,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_xiiv9aqf\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=k-8M2_Unzvc']' returned non-zero exit status 1.",,,,,,5701
boy+friend,boyfriend,0.0,62,-1,0,85,Sign BOYFRIEND,128,360.0,30.0,2.833,https://www.youtube.com/watch?v=w6Ekpmxk8dI,boyfriend,"[0.0, 0.1310194730758667, 1.0, 0.79478520154953]",640.0,1.0,train,https://www.youtube.com/watch?v=w6Ekpmxk8dI,w6Ekpmxk8dI,w6Ekpmxk8dI,MS-ASL/videos_MS_ASL_raw/msasl_raw_w6Ekpmxk8dI.mp4,True,already_exists,0,,30.0,158.0,640.0,360.0,5.266666666666667,5702
boy+friend,boyfriend,2.833,62,-1,85,155,Sign BOYFRIEND,128,360.0,30.0,5.167,https://www.youtube.com/watch?v=w6Ekpmxk8dI,boyfriend,"[0.0, 0.1310194730758667, 1.0, 0.79478520154953]",640.0,1.0,train,https://www.youtube.com/watch?v=w6Ekpmxk8dI,w6Ekpmxk8dI,w6Ekpmxk8dI,MS-ASL/videos_MS_ASL_raw/msasl_raw_w6Ekpmxk8dI.mp4,True,already_exists,0,,30.0,158.0,640.0,360.0,5.266666666666667,5703
Mean,mean,0.0,1,26,0,60,ASL Vocabulary Mean,184,360.0,29.97,2.002,https://www.youtube.com/watch?v=9XKcW13IjLs,mean,"[0.0, 0.07305076718330383, 1.0, 0.9995043277740479]",640.0,1.0,train,https://www.youtube.com/watch?v=9XKcW13IjLs,9XKcW13IjLs,9XKcW13IjLs,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_hbs0fytu\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9XKcW13IjLs']' returned non-zero exit status 1.",,,,,,5704
Mean,mean,2.002,1,26,60,120,ASL Vocabulary Mean,184,360.0,29.97,4.004,https://www.youtube.com/watch?v=9XKcW13IjLs,mean,"[0.0, 0.07305076718330383, 1.0, 0.9995043277740479]",640.0,1.0,train,https://www.youtube.com/watch?v=9XKcW13IjLs,9XKcW13IjLs,9XKcW13IjLs,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_hbs0fytu\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9XKcW13IjLs']' returned non-zero exit status 1.",,,,,,5705
cook,cook,0.0,2,33,0,124,Cook(1),115,360.0,29.665,4.18,https://www.youtube.com/watch?v=ntk-pJrbfHA,cook,"[0.0, 0.21055707335472107, 1.0, 0.8441053032875061]",640.0,,train,https://www.youtube.com/watch?v=ntk-pJrbfHA,ntk-pJrbfHA,ntk-pJrbfHA,MS-ASL/videos_MS_ASL_raw/msasl_raw_ntk-pJrbfHA.mp4,True,already_exists,0,,29.665061676959343,125.0,640.0,360.0,4.213711111111111,5706
sad ,sad,1.67,144,-1,50,200,sad - ASL sign for sad,27,360.0,29.941,6.68,https://www.youtube.com/watch?v=RISfMnVFUZw,sad,"[0.07725009322166443, 0.10520820319652557, 1.0, 0.9539434313774109]",480.0,1.0,train,https://www.youtube.com/watch?v=RISfMnVFUZw,RISfMnVFUZw,RISfMnVFUZw,MS-ASL/videos_MS_ASL_raw/msasl_raw_RISfMnVFUZw.mp4,True,already_exists,0,,29.970059009912504,1031.0,480.0,360.0,34.400999999999996,5707
sad ,sad,6.68,144,-1,200,320,sad - ASL sign for sad,27,360.0,29.941,10.688,https://www.youtube.com/watch?v=RISfMnVFUZw,sad,"[0.07725009322166443, 0.10520820319652557, 1.0, 0.9539434313774109]",480.0,1.0,train,https://www.youtube.com/watch?v=RISfMnVFUZw,RISfMnVFUZw,RISfMnVFUZw,MS-ASL/videos_MS_ASL_raw/msasl_raw_RISfMnVFUZw.mp4,True,already_exists,0,,29.970059009912504,1031.0,480.0,360.0,34.400999999999996,5708
Love ,love,0.0,13,-1,0,67,ASL Love ,150,360.0,25.0,2.68,https://www.youtube.com/watch?v=fwP9Y0wytVE,love,"[0.07109138369560242, 0.36265093088150024, 1.0, 0.649549126625061]",640.0,,train,https://www.youtube.com/watch?v=fwP9Y0wytVE,fwP9Y0wytVE,fwP9Y0wytVE,MS-ASL/videos_MS_ASL_raw/msasl_raw_fwP9Y0wytVE.mp4,True,already_exists,0,,25.0,69.0,640.0,360.0,2.76,5709
COPY,copy,0.0,0,0,0,65,COPY(3),596,360.0,29.97,2.169,https://www.youtube.com/watch?v=dm0PExvlbKY,copy,"[0.06803888082504272, 0.27811399102211, 1.0, 0.7483072280883789]",640.0,,train,https://www.youtube.com/watch?v=dm0PExvlbKY,dm0PExvlbKY,dm0PExvlbKY,MS-ASL/videos_MS_ASL_raw/msasl_raw_dm0PExvlbKY.mp4,True,already_exists,0,,29.97002997002997,67.0,640.0,360.0,2.2355666666666667,5710
VACATION-[time-off]-[extended-break-from-working]-[version-of-retire]-[off-work],vacation,0.0,0,0,0,87,VACATION-time-off-extended-break-from-working-version-of-retire-off-work,223,720.0,29.97,2.903,https://www.youtube.com/watch?v=OAolTbu5Ngk,vacation,"[0.038291364908218384, 0.19263261556625366, 1.0, 0.7824047803878784]",1280.0,,train,https://www.youtube.com/watch?v=OAolTbu5Ngk,OAolTbu5Ngk,OAolTbu5Ngk,MS-ASL/videos_MS_ASL_raw/msasl_raw_OAolTbu5Ngk.mp4,True,already_exists,0,,29.97002997002997,89.0,640.0,360.0,2.9696333333333333,5711
paper,paper,0.0,2,26,0,119,Paper,35,360.0,29.606,4.019,https://www.youtube.com/watch?v=jlFZEtmYYqU,paper,"[0.0, 0.15081730484962463, 1.0, 0.858252227306366]",640.0,,train,https://www.youtube.com/watch?v=jlFZEtmYYqU,jlFZEtmYYqU,jlFZEtmYYqU,MS-ASL/videos_MS_ASL_raw/msasl_raw_jlFZEtmYYqU.mp4,True,already_exists,0,,29.606,120.0,640.0,360.0,4.053232452881173,5712
thank you,thank you,0.0,152,98,0,48,Thank you - Asl,75,272.0,25.0,1.92,https://www.youtube.com/watch?v=MAH3fmzKWM8,thanks,"[0.11143717169761658, 0.16079676151275635, 0.9995733499526978, 0.4852341413497925]",480.0,,train,https://www.youtube.com/watch?v=MAH3fmzKWM8,MAH3fmzKWM8,MAH3fmzKWM8,MS-ASL/videos_MS_ASL_raw/msasl_raw_MAH3fmzKWM8.mp4,True,already_exists,0,,25.0,60.0,500.0,284.0,2.4,5713
same ,same,3.673,144,-1,110,210,same - ASL sign for same,70,360.0,29.947,7.012,https://www.youtube.com/watch?v=_AFjjifjTpc,same,"[0.08031424880027771, 0.0046818554401397705, 1.0, 0.8222953081130981]",480.0,1.0,train,https://www.youtube.com/watch?v=_AFjjifjTpc,_AFjjifjTpc,_AFjjifjTpc,MS-ASL/videos_MS_ASL_raw/msasl_raw__AFjjifjTpc.mp4,True,already_exists,0,,29.97002997002997,1296.0,480.0,360.0,43.2432,5714
same ,same,7.012,144,-1,210,280,same - ASL sign for same,70,360.0,29.947,9.35,https://www.youtube.com/watch?v=_AFjjifjTpc,same,"[0.08031424880027771, 0.0046818554401397705, 1.0, 0.8222953081130981]",480.0,1.0,train,https://www.youtube.com/watch?v=_AFjjifjTpc,_AFjjifjTpc,_AFjjifjTpc,MS-ASL/videos_MS_ASL_raw/msasl_raw__AFjjifjTpc.mp4,True,already_exists,0,,29.97002997002997,1296.0,480.0,360.0,43.2432,5715
same ,same,14.025,144,-1,420,530,same - ASL sign for same,70,360.0,29.947,17.698,https://www.youtube.com/watch?v=_AFjjifjTpc,same,"[0.08031424880027771, 0.0046818554401397705, 1.0, 0.8222953081130981]",480.0,1.0,train,https://www.youtube.com/watch?v=_AFjjifjTpc,_AFjjifjTpc,_AFjjifjTpc,MS-ASL/videos_MS_ASL_raw/msasl_raw__AFjjifjTpc.mp4,True,already_exists,0,,29.97002997002997,1296.0,480.0,360.0,43.2432,5716
YOU,you,0.0,0,-1,0,41,YOU,68,360.0,25.0,1.64,https://www.youtube.com/watch?v=l7ov0EX_914,you,"[0.03431081771850586, 0.21160531044006348, 0.9956108331680298, 0.8703536987304688]",480.0,,train,https://www.youtube.com/watch?v=l7ov0EX_914,l7ov0EX_914,l7ov0EX_914,MS-ASL/videos_MS_ASL_raw/msasl_raw_l7ov0EX_914.mp4,True,already_exists,0,,25.0,43.0,480.0,360.0,1.72,5717
lake,lake,0.0,2,25,0,57,Lake,894,360.0,29.621,1.924,https://www.youtube.com/watch?v=V46g6ruI3KQ,lake,"[0.0008225142955780029, 0.19522935152053833, 1.0, 0.8436022400856018]",640.0,1.0,train,https://www.youtube.com/watch?v=V46g6ruI3KQ,V46g6ruI3KQ,V46g6ruI3KQ,MS-ASL/videos_MS_ASL_raw/msasl_raw_V46g6ruI3KQ.mp4,True,already_exists,0,,29.621,137.0,640.0,360.0,4.625097059518585,5718
lake,lake,1.924,2,25,57,127,Lake,894,360.0,29.621,4.287,https://www.youtube.com/watch?v=V46g6ruI3KQ,lake,"[0.0008225142955780029, 0.19522935152053833, 1.0, 0.8436022400856018]",640.0,1.0,train,https://www.youtube.com/watch?v=V46g6ruI3KQ,V46g6ruI3KQ,V46g6ruI3KQ,MS-ASL/videos_MS_ASL_raw/msasl_raw_V46g6ruI3KQ.mp4,True,already_exists,0,,29.621,137.0,640.0,360.0,4.625097059518585,5719
house,house,0.0,0,0,0,72,house,175,360.0,29.97,2.402,https://www.youtube.com/watch?v=lBSZYk72vmY,house,"[0.036306411027908325, 0.26948022842407227, 0.9990016222000122, 0.7656303644180298]",640.0,,train,https://www.youtube.com/watch?v=lBSZYk72vmY,lBSZYk72vmY,lBSZYk72vmY,MS-ASL/videos_MS_ASL_raw/msasl_raw_lBSZYk72vmY.mp4,True,already_exists,0,,29.97002997002997,73.0,640.0,360.0,2.435766666666667,5720
goodbye,bye,0.0,110,-1,0,77,goodbye 1,216,360.0,29.97,2.569,www.youtube.com/watch?v=FdZx-kM6jhM,bye,"[0.0908094048500061, 0.27307039499282837, 1.0, 0.675398588180542]",640.0,,train,https://www.youtube.com/watch?v=FdZx-kM6jhM,FdZx-kM6jhM,FdZx-kM6jhM,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_nttgn01d\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=FdZx-kM6jhM']' returned non-zero exit status 1.",,,,,,5721
Time,time,4.671,97,75,140,229,Time Signs ASL,116,360.0,29.97,7.641,https://www.youtube.com/watch?v=U0E24IK06nc,time,"[0.10547375679016113, 0.33966147899627686, 1.0, 0.8256281614303589]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5722
Minute,minute,14.782,97,75,443,532,Time Signs ASL,511,360.0,29.97,17.751,https://www.youtube.com/watch?v=U0E24IK06nc,minute,"[0.12153628468513489, 0.3615822196006775, 1.0, 0.8201834559440613]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5723
Hour,hour,19.253,97,75,577,666,Time Signs ASL,171,360.0,29.97,22.222,https://www.youtube.com/watch?v=U0E24IK06nc,hour,"[0.1058867871761322, 0.3428523540496826, 1.0, 0.8190232515335083]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5724
Every day,everyday,29.43,97,75,882,978,Time Signs ASL,343,360.0,29.97,32.633,https://www.youtube.com/watch?v=U0E24IK06nc,everyday,"[0.1247621476650238, 0.2977887690067291, 1.0, 0.8036603927612305]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5725
Sunday,sunday,33.767,97,75,1012,1093,Time Signs ASL,129,360.0,29.97,36.47,https://www.youtube.com/watch?v=U0E24IK06nc,sunday,"[0.10282561182975769, 0.2039872705936432, 1.0, 0.8311693668365479]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5726
Monday,monday,37.671,97,75,1129,1166,Time Signs ASL,217,360.0,29.97,38.906,https://www.youtube.com/watch?v=U0E24IK06nc,monday,"[0.11716076731681824, 0.3120352029800415, 1.0, 0.8043501973152161]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5727
Monday,monday,39.206,97,75,1175,1210,Time Signs ASL,217,360.0,29.97,40.374,https://www.youtube.com/watch?v=U0E24IK06nc,monday,"[0.1255846619606018, 0.3249678611755371, 1.0, 0.7973054647445679]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5728
Tuesday,tuesday,41.475,97,75,1243,1319,Time Signs ASL,283,360.0,29.97,44.011,https://www.youtube.com/watch?v=U0E24IK06nc,tuesday,"[0.1302667260169983, 0.3662711977958679, 1.0, 0.7888832688331604]",480.0,1.0,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5729
Tuesday,tuesday,42.977,97,75,1288,1332,Time Signs ASL,283,360.0,29.97,44.445,https://www.youtube.com/watch?v=U0E24IK06nc,tuesday,"[0.12581577897071838, 0.26364508271217346, 1.0, 0.7873504757881165]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5730
Wednesday,wednesday,45.513,97,75,1364,1453,Time Signs ASL,183,360.0,29.97,48.482,https://www.youtube.com/watch?v=U0E24IK06nc,wednesday,"[0.11434224247932434, 0.3224833011627197, 1.0, 0.7931735515594482]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5731
Thursday,thursday,49.083,97,75,1471,1560,Time Signs ASL,202,360.0,29.97,52.053,https://www.youtube.com/watch?v=U0E24IK06nc,thursday,"[0.12230640649795532, 0.26884928345680237, 1.0, 0.7893726825714111]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5732
Friday,friday,53.421,97,75,1601,1680,Time Signs ASL,330,360.0,29.97,56.057,https://www.youtube.com/watch?v=U0E24IK06nc,friday,"[0.11068335175514221, 0.25484228134155273, 1.0, 0.8009458780288696]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5733
Saturday,saturday,56.357,97,75,1689,1778,Time Signs ASL,191,360.0,29.97,59.327,https://www.youtube.com/watch?v=U0E24IK06nc,saturday,"[0.12352067232131958, 0.29758697748184204, 1.0, 0.794887900352478]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5734
Week,week,60.127,97,75,1802,1875,Time Signs ASL,204,360.0,29.97,62.563,https://www.youtube.com/watch?v=U0E24IK06nc,week,"[0.12447765469551086, 0.339083731174469, 1.0, 0.8154519200325012]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5735
Weekend,weekend,65.066,97,75,1950,2039,Time Signs ASL,324,360.0,29.97,68.035,https://www.youtube.com/watch?v=U0E24IK06nc,weekend,"[0.12470006942749023, 0.3159869611263275, 1.0, 0.820408821105957]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5736
Month,month,74.509,97,75,2233,2322,Time Signs ASL,267,360.0,29.97,77.478,https://www.youtube.com/watch?v=U0E24IK06nc,month,"[0.11917129158973694, 0.2931254506111145, 1.0, 0.8177208304405212]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5737
year,year,79.113,97,75,2371,2423,Time Signs ASL,158,360.0,29.97,80.848,https://www.youtube.com/watch?v=U0E24IK06nc,year,"[0.1208500862121582, 0.31581297516822815, 1.0, 0.8299001455307007]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5738
year,year,80.982,97,75,2427,2460,Time Signs ASL,158,360.0,29.97,82.083,https://www.youtube.com/watch?v=U0E24IK06nc,year,"[0.11780473589897156, 0.3192378282546997, 0.9988163709640503, 0.814221203327179]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5739
Morning,morning,83.251,97,75,2495,2584,Time Signs ASL,210,360.0,29.97,86.22,https://www.youtube.com/watch?v=U0E24IK06nc,morning,"[0.11958345770835876, 0.2879081666469574, 1.0, 0.8130286335945129]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5740
Noon,noon,87.889,97,75,2634,2723,Time Signs ASL,282,360.0,29.97,90.858,https://www.youtube.com/watch?v=U0E24IK06nc,noon,"[0.1185852587223053, 0.35250914096832275, 1.0, 0.8230186104774475]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5741
Night,night,95.129,97,75,2851,2882,Time Signs ASL,99,360.0,29.97,96.164,https://www.youtube.com/watch?v=U0E24IK06nc,night,"[0.13179194927215576, 0.35625511407852173, 1.0, 0.8038678765296936]",480.0,,train,https://www.youtube.com/watch?v=U0E24IK06nc,U0E24IK06nc,U0E24IK06nc,MS-ASL/videos_MS_ASL_raw/msasl_raw_U0E24IK06nc.mp4,True,already_exists,0,,29.97002997002997,4434.0,480.0,360.0,147.9478,5742
